"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"10/02/2015","11,772.7","11,797.7","11,822.7","11,747.7","437.56K","-0.21%"
"09/02/2015","11,797.7","11,922.7","11,922.7","11,797.7","444.37K","-0.21%"
"06/02/2015","11,822.7","11,872.7","11,872.7","11,797.7","349.23K","0.21%"
"05/02/2015","11,797.7","11,747.7","11,872.7","11,722.7","558.71K","0.64%"
"04/02/2015","11,722.7","11,847.7","11,847.7","11,672.7","937.47K","-0.21%"
"03/02/2015","11,747.7","11,847.7","11,872.7","11,747.7","632.54K","-0.84%"
"02/02/2015","11,847.7","11,897.7","11,947.7","11,822.7","669.91K","-0.21%"
"30/01/2015","11,872.7","11,997.7","12,022.7","11,872.7","1.79M","-0.84%"
"29/01/2015","11,972.7","11,972.7","11,997.7","11,947.7","685.33K","0.00%"
"28/01/2015","11,972.7","11,972.7","12,072.7","11,947.7","795.89K","-0.21%"
"27/01/2015","11,997.7","12,072.7","12,147.6","11,997.7","1.30M","-0.83%"
"26/01/2015","12,097.7","12,097.7","12,172.6","12,097.7","1.17M","0.00%"
"23/01/2015","12,097.7","12,097.7","12,172.6","12,047.7","1.18M","0.42%"
"22/01/2015","12,047.7","12,147.6","12,147.6","12,047.7","913.53K","-0.41%"
"21/01/2015","12,097.7","12,047.7","12,197.6","12,047.7","1.85M","0.83%"
"20/01/2015","11,997.7","11,997.7","12,047.7","11,972.7","1.05M","0.00%"
"19/01/2015","11,997.7","12,122.7","12,122.7","11,997.7","1.12M","-1.03%"
"16/01/2015","12,122.7","12,197.6","12,197.6","12,097.7","532.30K","-0.41%"
"15/01/2015","12,172.6","12,197.6","12,197.6","12,097.7","860.74K","0.21%"
"14/01/2015","12,147.6","12,172.6","12,222.6","12,047.7","1.29M","-0.21%"
"13/01/2015","12,172.6","12,097.7","12,197.6","12,097.7","739.07K","0.21%"
"12/01/2015","12,147.6","12,072.7","12,297.6","12,072.7","2.07M","0.62%"
"09/01/2015","12,072.7","11,972.7","12,122.7","11,972.7","977.68K","0.84%"
"08/01/2015","11,972.7","12,072.7","12,097.7","11,947.7","694.00K","-1.03%"
"07/01/2015","12,097.7","12,022.7","12,272.6","12,022.7","1.24M","0.62%"
"06/01/2015","12,022.7","11,872.7","12,022.7","11,822.7","1.11M","0.63%"
"05/01/2015","11,947.7","11,997.7","12,047.7","11,897.7","835.22K","-0.42%"
"31/12/2014","11,997.7","11,672.7","11,997.7","11,622.8","1.44M","3.67%"
"30/12/2014","11,572.8","11,522.8","11,572.8","11,347.8","957.25K","0.87%"
"29/12/2014","11,472.8","11,697.7","11,697.7","11,447.8","606.31K","-0.65%"
"26/12/2014","11,547.8","11,622.8","11,622.8","11,497.8","1.03M","-0.65%"
"25/12/2014","11,622.8","11,647.7","11,697.7","11,597.8","307.74K","-0.85%"
"24/12/2014","11,722.7","11,797.7","11,847.7","11,697.7","524.94K","0.00%"
"23/12/2014","11,722.7","11,572.8","11,772.7","11,547.8","890.88K","1.30%"
"22/12/2014","11,572.8","11,547.8","11,622.8","11,497.8","797.63K","1.54%"
"19/12/2014","11,397.8","11,747.7","11,747.7","11,397.8","1.00M","-1.30%"
"18/12/2014","11,547.8","11,372.8","11,647.7","11,372.8","855.06K","2.21%"
"17/12/2014","11,297.8","11,822.7","11,822.7","11,197.8","3.26M","-4.24%"
"16/12/2014","11,797.7","11,922.7","11,947.7","11,797.7","1.60M","-1.26%"
"15/12/2014","11,947.7","12,022.7","12,022.7","11,947.7","539.87K","-0.62%"
"12/12/2014","12,022.7","11,897.7","12,122.7","11,872.7","679.65K","1.48%"
"11/12/2014","11,847.7","11,872.7","11,922.7","11,797.7","974.50K","-0.63%"
"10/12/2014","11,922.7","11,772.7","11,947.7","11,747.7","1.41M","1.06%"
"09/12/2014","11,797.7","12,022.7","12,022.7","11,797.7","2.98M","-2.28%"
"08/12/2014","12,072.7","12,172.6","12,172.6","12,047.7","702.25K","-0.82%"
"05/12/2014","12,172.6","12,197.6","12,222.6","12,122.7","674.58K","0.21%"
"04/12/2014","12,147.6","12,047.7","12,222.6","12,047.7","888.92K","0.83%"
"03/12/2014","12,047.7","12,022.7","12,247.6","11,947.7","640.05K","1.05%"
"02/12/2014","11,922.7","11,972.7","11,972.7","11,847.7","1.10M","-0.21%"
"01/12/2014","11,947.7","11,997.7","12,097.7","11,947.7","1.18M","-0.62%"
"28/11/2014","12,022.7","12,222.6","12,222.6","12,022.7","1.61M","-1.23%"
"27/11/2014","12,172.6","12,272.6","12,272.6","12,122.7","950.05K","-0.20%"
"26/11/2014","12,197.6","12,372.6","12,372.6","12,197.6","686.03K","-0.81%"
"25/11/2014","12,297.6","12,197.6","12,322.6","12,197.6","580.15K","0.82%"
"24/11/2014","12,197.6","12,247.6","12,247.6","12,147.6","883.37K","-0.61%"
"21/11/2014","12,272.6","12,322.6","12,472.6","12,247.6","1.22M","0.20%"
"20/11/2014","12,247.6","12,272.6","12,322.6","12,197.6","1.12M","0.00%"
"19/11/2014","12,247.6","12,322.6","12,372.6","12,247.6","2.05M","-0.20%"
"18/11/2014","12,272.6","12,497.6","12,497.6","12,272.6","1.06M","-1.60%"
"17/11/2014","12,472.6","12,622.6","12,622.6","12,472.6","924.52K","-0.20%"
"14/11/2014","12,497.6","12,622.6","12,622.6","12,447.6","1.40M","-0.99%"
"13/11/2014","12,622.6","12,622.6","12,747.5","12,622.6","982.99K","0.00%"
"12/11/2014","12,622.6","12,747.5","12,747.5","12,622.6","452.70K","-0.98%"
"11/11/2014","12,747.5","12,747.5","12,747.5","12,622.6","539.48K","0.99%"
"10/11/2014","12,622.6","12,622.6","12,872.5","12,497.6","1.34M","0.00%"
"07/11/2014","12,622.6","12,497.6","12,622.6","12,472.6","770.76K","1.00%"
"06/11/2014","12,497.6","12,747.5","12,747.5","12,472.6","1.16M","-0.99%"
"05/11/2014","12,622.6","12,747.5","12,872.5","12,497.6","904.31K","-0.98%"
"04/11/2014","12,747.5","12,747.5","12,872.5","12,622.6","1.17M","-0.97%"
"03/11/2014","12,872.5","12,872.5","12,997.5","12,747.5","1.12M","0.98%"
"31/10/2014","12,747.5","12,497.6","12,747.5","12,472.6","982.05K","2.00%"
"30/10/2014","12,497.6","12,497.6","12,622.6","12,497.6","1.57M","0.00%"
"29/10/2014","12,497.6","12,247.6","12,622.6","12,247.6","1.30M","2.04%"
"28/10/2014","12,247.6","12,122.7","12,297.6","12,122.7","1.17M","0.62%"
"27/10/2014","12,172.6","12,372.6","12,447.6","12,172.6","1.77M","-2.21%"
"24/10/2014","12,447.6","12,497.6","12,622.6","12,397.6","1.47M","-0.20%"
"23/10/2014","12,472.6","12,497.6","12,747.5","12,447.6","1.82M","-1.19%"
"22/10/2014","12,622.6","12,622.6","12,747.5","12,497.6","1.25M","1.00%"
"21/10/2014","12,497.6","12,497.6","12,622.6","12,447.6","1.05M","0.00%"
"20/10/2014","12,497.6","12,622.6","12,747.5","12,497.6","1.20M","-0.99%"
"17/10/2014","12,622.6","12,472.6","12,622.6","12,247.6","2.67M","1.61%"
"16/10/2014","12,422.6","12,872.5","12,872.5","12,372.6","4.86M","-4.42%"
"15/10/2014","12,997.5","12,872.5","13,122.5","12,747.5","2.49M","0.00%"
"14/10/2014","12,997.5","13,372.4","13,372.4","12,997.5","1.10M","-2.80%"
"13/10/2014","13,372.4","12,997.5","13,372.4","12,997.5","1.38M","2.88%"
"10/10/2014","12,997.5","13,122.5","13,247.4","12,872.5","3.04M","-0.95%"
"09/10/2014","13,122.5","13,372.4","13,372.4","13,122.5","2.45M","-0.94%"
"08/10/2014","13,247.4","13,372.4","13,372.4","13,122.5","1.85M","-0.93%"
"07/10/2014","13,372.4","13,372.4","13,497.4","13,247.4","2.58M","0.00%"
"06/10/2014","13,372.4","13,372.4","13,497.4","13,247.4","1.75M","0.00%"
"03/10/2014","13,372.4","13,372.4","13,497.4","13,247.4","2.38M","-0.93%"
"02/10/2014","13,497.4","13,372.4","13,497.4","13,247.4","2.19M","0.93%"
"01/10/2014","13,372.4","13,122.5","13,497.4","13,122.5","2.36M","2.88%"
"30/09/2014","12,997.5","12,997.5","13,247.4","12,872.5","2.77M","0.00%"
"29/09/2014","12,997.5","13,122.5","13,247.4","12,997.5","2.09M","-0.95%"
"26/09/2014","13,122.5","13,372.4","13,372.4","13,122.5","2.34M","-1.87%"
"25/09/2014","13,372.4","13,247.4","13,372.4","12,997.5","3.39M","1.90%"
"24/09/2014","13,122.5","13,122.5","13,372.4","12,997.5","3.12M","0.00%"
"23/09/2014","13,122.5","13,247.4","13,497.4","13,122.5","4.03M","-0.94%"
"22/09/2014","13,247.4","13,497.4","13,622.4","13,247.4","4.35M","-1.85%"
"19/09/2014","13,497.4","13,747.3","13,747.3","13,497.4","4.58M","-1.82%"
"18/09/2014","13,747.3","14,122.3","14,122.3","13,622.4","5.14M","-2.66%"
"17/09/2014","14,122.3","14,247.2","14,372.2","13,997.3","6.38M","0.89%"
"16/09/2014","13,997.3","13,997.3","14,122.3","13,747.3","4.99M","0.00%"
"15/09/2014","13,997.3","14,247.2","14,372.2","13,872.3","4.90M","0.00%"
"12/09/2014","13,997.3","13,997.3","14,122.3","13,747.3","3.89M","0.90%"
"11/09/2014","13,872.3","13,997.3","14,122.3","13,872.3","2.99M","-0.89%"
"10/09/2014","13,997.3","13,872.3","14,122.3","13,622.4","5.08M","0.90%"
"09/09/2014","13,872.3","14,622.2","14,622.2","13,622.4","12.04M","-5.13%"
"08/09/2014","14,622.2","14,622.2","14,872.1","14,497.2","7.23M","0.86%"
"05/09/2014","14,497.2","14,247.2","14,497.2","14,247.2","6.19M","1.75%"
"04/09/2014","14,247.2","14,122.3","14,247.2","13,997.3","4.25M","0.00%"
"03/09/2014","14,247.2","14,497.2","14,622.2","14,122.3","5.36M","-0.87%"
"29/08/2014","14,372.2","14,247.2","14,372.2","13,997.3","4.57M","0.88%"
"28/08/2014","14,247.2","13,747.3","14,372.2","13,747.3","7.65M","3.64%"
"27/08/2014","13,747.3","13,747.3","13,997.3","13,497.4","5.97M","0.00%"
"26/08/2014","13,747.3","13,122.5","13,872.3","12,997.5","11.22M","4.76%"
"25/08/2014","13,122.5","13,122.5","13,247.4","12,997.5","5.49M","0.96%"
"22/08/2014","12,997.5","12,997.5","13,122.5","12,872.5","5.51M","0.97%"
"21/08/2014","12,872.5","12,997.5","13,122.5","12,872.5","5.02M","-0.96%"
"20/08/2014","12,997.5","13,122.5","13,122.5","12,872.5","4.04M","0.00%"
"19/08/2014","12,997.5","12,874.9","13,242.7","12,874.9","9.55M","0.95%"
"18/08/2014","12,874.9","12,629.6","12,997.5","12,507.0","5.30M","1.94%"
"15/08/2014","12,629.6","12,629.6","12,752.2","12,507.0","2.53M","-0.96%"
"14/08/2014","12,752.2","12,629.6","12,752.2","12,507.0","3.92M","0.97%"
"13/08/2014","12,629.6","12,507.0","12,629.6","12,384.4","2.57M","1.98%"
"12/08/2014","12,384.4","12,384.4","12,507.0","12,261.8","1.94M","0.00%"
"11/08/2014","12,384.4","12,507.0","12,507.0","12,261.8","1.96M","0.00%"
"08/08/2014","12,384.4","12,507.0","12,629.6","12,261.8","2.26M","0.00%"
"07/08/2014","12,384.4","12,507.0","12,507.0","12,261.8","1.98M","-0.98%"
"06/08/2014","12,507.0","12,629.6","12,629.6","12,384.4","2.97M","-0.97%"
"05/08/2014","12,629.6","12,507.0","12,752.2","12,507.0","4.38M","3.00%"
"04/08/2014","12,261.8","12,237.3","12,384.4","12,188.2","2.31M","0.40%"
"01/08/2014","12,212.7","12,261.8","12,384.4","12,188.2","2.22M","-1.39%"
"31/07/2014","12,384.4","12,237.3","12,384.4","12,188.2","2.15M","1.20%"
"30/07/2014","12,237.3","12,188.2","12,507.0","12,188.2","2.11M","0.40%"
"29/07/2014","12,188.2","12,261.8","12,384.4","12,139.2","2.87M","-0.60%"
"28/07/2014","12,261.8","12,507.0","12,507.0","12,188.2","5.11M","-2.91%"
"25/07/2014","12,629.6","12,874.9","13,120.1","12,629.6","3.84M","-1.91%"
"24/07/2014","12,874.9","12,629.6","12,997.5","12,629.6","4.63M","1.94%"
"23/07/2014","12,629.6","12,629.6","12,874.9","12,507.0","3.21M","-0.96%"
"22/07/2014","12,752.2","12,507.0","12,997.5","12,384.4","3.92M","1.96%"
"21/07/2014","12,507.0","12,752.2","12,997.5","12,384.4","5.25M","-2.86%"
"18/07/2014","12,874.9","12,065.6","12,874.9","12,065.6","12.17M","6.28%"
"17/07/2014","12,114.6","12,212.7","12,237.3","12,065.6","2.55M","-1.00%"
"16/07/2014","12,237.3","12,384.4","12,507.0","12,237.3","3.79M","-0.20%"
"15/07/2014","12,261.8","12,384.4","12,507.0","12,212.7","2.40M","1.22%"
"14/07/2014","12,114.6","11,943.0","12,163.7","11,918.4","2.65M","1.44%"
"11/07/2014","11,943.0","11,967.5","11,967.5","11,820.4","2.05M","-0.20%"
"10/07/2014","11,967.5","12,188.2","12,188.2","11,869.4","3.85M","-1.81%"
"09/07/2014","12,188.2","12,261.8","12,261.8","12,139.2","2.08M","-0.40%"
"08/07/2014","12,237.3","12,237.3","12,384.4","12,139.2","2.04M","-0.20%"
"07/07/2014","12,261.8","12,237.3","12,629.6","12,237.3","5.40M","1.01%"
"04/07/2014","12,139.2","11,893.9","12,163.7","11,869.4","5.47M","2.70%"
"03/07/2014","11,820.4","11,575.1","11,869.4","11,575.1","3.96M","2.55%"
"02/07/2014","11,526.1","11,452.5","11,526.1","11,452.5","1.93M","0.64%"
"01/07/2014","11,452.5","11,428.0","11,526.1","11,428.0","1.82M","0.21%"
"30/06/2014","11,428.0","11,428.0","11,526.1","11,428.0","1.22M","-0.43%"
"27/06/2014","11,477.0","11,378.9","11,624.2","11,378.9","4.62M","0.64%"
"26/06/2014","11,403.5","11,428.0","11,477.0","11,378.9","1.04M","-0.21%"
"25/06/2014","11,428.0","11,378.9","11,501.5","11,354.4","1.63M","0.87%"
"24/06/2014","11,329.9","11,231.8","11,354.4","11,207.3","959.97K","0.65%"
"23/06/2014","11,256.3","11,329.9","11,329.9","11,231.8","635.59K","-0.65%"
"20/06/2014","11,329.9","11,329.9","11,477.0","11,305.4","852.50K","0.00%"
"19/06/2014","11,329.9","11,428.0","11,477.0","11,084.6","3.25M","-0.86%"
"18/06/2014","11,428.0","11,501.5","11,526.1","11,428.0","1.20M","-0.64%"
"17/06/2014","11,501.5","11,403.5","11,526.1","11,329.9","2.49M","0.86%"
"16/06/2014","11,403.5","11,526.1","11,526.1","11,329.9","2.73M","-1.06%"
"13/06/2014","11,526.1","11,550.6","11,575.1","11,477.0","1.38M","-0.21%"
"12/06/2014","11,550.6","11,526.1","11,648.7","11,403.5","3.21M","1.29%"
"11/06/2014","11,403.5","11,084.6","11,403.5","11,060.1","4.60M","3.56%"
"10/06/2014","11,011.1","10,937.5","11,256.3","10,913.0","1.79M","0.00%"
"09/06/2014","11,011.1","11,084.6","11,133.7","10,962.0","1.72M","-0.22%"
"06/06/2014","11,035.6","10,814.9","11,035.6","10,814.9","1.09M","1.81%"
"05/06/2014","10,839.4","10,839.4","10,888.5","10,741.3","1.19M","-0.45%"
"04/06/2014","10,888.5","11,084.6","11,109.2","10,790.4","2.00M","-1.77%"
"03/06/2014","11,084.6","11,084.6","11,207.3","11,060.1","1.15M","-0.44%"
"02/06/2014","11,133.7","11,280.8","11,329.9","11,084.6","1.71M","-1.73%"
"30/05/2014","11,329.9","11,305.4","11,477.0","11,256.3","2.01M","0.22%"
"29/05/2014","11,305.4","11,280.8","11,575.1","11,256.3","2.87M","0.22%"
"28/05/2014","11,280.8","11,280.8","11,403.5","11,256.3","2.11M","0.88%"
"27/05/2014","11,182.7","11,109.2","11,280.8","11,060.1","2.72M","0.89%"
"26/05/2014","11,084.6","11,035.6","11,133.7","10,937.5","2.10M","-0.44%"
"23/05/2014","11,133.7","11,158.2","11,329.9","11,060.1","1.63M","-0.87%"
"22/05/2014","11,231.8","11,329.9","11,378.9","11,182.7","3.90M","-0.87%"
"21/05/2014","11,329.9","10,888.5","11,378.9","10,790.4","3.96M","4.05%"
"20/05/2014","10,888.5","10,765.8","10,888.5","10,594.2","3.27M","0.91%"
"19/05/2014","10,790.4","10,814.9","10,986.6","10,545.1","2.75M","0.00%"
"16/05/2014","10,790.4","10,177.3","10,790.4","10,152.8","3.32M","6.02%"
"15/05/2014","10,177.3","10,667.7","10,937.5","9,883.0","3.87M","-3.94%"
"14/05/2014","10,594.2","9,956.6","10,643.2","9,956.6","2.91M","5.88%"
"13/05/2014","10,005.6","9,883.0","10,398.0","9,833.9","6.56M","-5.34%"
"12/05/2014","10,569.7","11,011.1","11,011.1","10,569.7","3.76M","-6.91%"
"09/05/2014","11,354.4","11,280.8","11,648.7","10,986.6","3.64M","-2.53%"
"08/05/2014","11,648.7","12,090.1","12,090.1","11,648.7","5.67M","-6.86%"
"07/05/2014","12,507.0","12,752.2","12,874.9","12,384.4","3.41M","0.39%"
"06/05/2014","12,458.0","12,553.8","12,745.5","12,074.6","5.98M","-1.51%"
"05/05/2014","12,649.6","13,224.6","13,224.6","12,649.6","4.28M","-3.65%"
"29/04/2014","13,128.8","13,032.9","13,128.8","12,937.1","1.89M","0.00%"
"28/04/2014","13,128.8","13,032.9","13,224.6","12,937.1","3.50M","1.48%"
"25/04/2014","12,937.1","12,553.8","13,032.9","12,553.8","4.30M","3.05%"
"24/04/2014","12,553.8","12,553.8","12,841.3","12,362.1","4.28M","0.00%"
"23/04/2014","12,553.8","12,841.3","12,937.1","12,458.0","2.64M","-2.24%"
"22/04/2014","12,841.3","12,553.8","12,841.3","12,266.3","4.11M","3.08%"
"21/04/2014","12,458.0","12,841.3","12,937.1","12,458.0","4.65M","-3.70%"
"18/04/2014","12,937.1","13,416.3","13,416.3","12,937.1","3.94M","-3.57%"
"17/04/2014","13,416.3","13,320.4","13,416.3","13,128.8","3.13M","1.45%"
"16/04/2014","13,224.6","13,416.3","13,512.1","13,032.9","5.56M","-2.13%"
"15/04/2014","13,512.1","13,703.8","13,799.6","13,416.3","4.64M","-1.40%"
"14/04/2014","13,703.8","13,607.9","13,895.4","13,512.1","6.57M","1.42%"
"11/04/2014","13,512.1","13,320.4","13,607.9","13,320.4","3.53M","0.71%"
"10/04/2014","13,416.3","13,607.9","13,607.9","13,416.3","3.48M","-0.71%"
"08/04/2014","13,512.1","13,416.3","13,703.8","13,416.3","7.17M","1.44%"
"07/04/2014","13,320.4","13,128.8","13,416.3","13,032.9","4.27M","2.21%"
"04/04/2014","13,032.9","13,128.8","13,224.6","12,937.1","3.17M","-0.73%"
"03/04/2014","13,128.8","13,128.8","13,224.6","12,937.1","2.25M","0.74%"
"02/04/2014","13,032.9","13,224.6","13,416.3","12,745.5","6.25M","-1.45%"
"01/04/2014","13,224.6","13,416.3","13,416.3","13,032.9","2.82M","-1.43%"
"31/03/2014","13,416.3","13,799.6","13,799.6","13,320.4","3.28M","-0.71%"
"28/03/2014","13,512.1","13,224.6","13,607.9","13,128.8","3.80M","3.68%"
"27/03/2014","13,032.9","13,032.9","13,128.8","12,841.3","3.61M","0.00%"
"26/03/2014","13,032.9","13,416.3","13,512.1","12,937.1","6.33M","-2.16%"
"25/03/2014","13,320.4","13,607.9","13,703.8","13,320.4","4.35M","-2.11%"
"24/03/2014","13,607.9","13,607.9","13,799.6","13,607.9","2.75M","-0.70%"
"21/03/2014","13,703.8","13,607.9","13,895.4","13,512.1","3.68M","0.70%"
"20/03/2014","13,607.9","13,799.6","13,895.4","13,512.1","3.79M","-1.39%"
"19/03/2014","13,799.6","13,703.8","13,991.3","13,703.8","2.16M","1.41%"
"18/03/2014","13,607.9","12,937.1","13,799.6","12,841.3","8.44M","5.19%"
"17/03/2014","12,937.1","13,128.8","13,128.8","12,937.1","3.67M","0.00%"
"14/03/2014","12,937.1","13,032.9","13,128.8","12,841.3","5.48M","-0.74%"
"13/03/2014","13,032.9","13,032.9","13,128.8","12,937.1","3.46M","0.74%"
"12/03/2014","12,937.1","13,320.4","13,416.3","12,937.1","7.50M","0.75%"
"11/03/2014","12,841.3","12,170.5","12,937.1","11,978.8","8.22M","5.51%"
"10/03/2014","12,170.5","12,074.6","12,170.5","11,978.8","1.93M","0.79%"
"07/03/2014","12,074.6","11,978.8","12,170.5","11,787.2","3.94M","0.80%"
"06/03/2014","11,978.8","11,883.0","12,074.6","11,787.2","2.69M","0.81%"
"05/03/2014","11,883.0","11,883.0","11,978.8","11,691.3","2.33M","1.64%"
"04/03/2014","11,691.3","11,691.3","11,787.2","11,499.7","3.67M","-0.81%"
"03/03/2014","11,787.2","12,170.5","12,266.3","11,691.3","4.25M","-3.91%"
"28/02/2014","12,266.3","12,074.6","12,266.3","11,883.0","4.24M","1.59%"
"27/02/2014","12,074.6","12,266.3","12,458.0","12,074.6","4.45M","-2.33%"
"26/02/2014","12,362.1","11,883.0","12,362.1","11,787.2","8.50M","4.88%"
"25/02/2014","11,787.2","11,212.2","11,787.2","11,212.2","6.02M","3.36%"
"24/02/2014","11,403.8","11,116.3","11,403.8","10,924.7","3.74M","2.59%"
"21/02/2014","11,116.3","10,924.7","11,212.2","10,637.2","2.63M","1.75%"
"20/02/2014","10,924.7","11,308.0","11,499.7","10,637.2","4.10M","-3.39%"
"19/02/2014","11,308.0","10,924.7","11,308.0","10,924.7","3.81M","3.51%"
"18/02/2014","10,924.7","10,733.0","10,924.7","10,637.2","1.93M","1.79%"
"17/02/2014","10,733.0","10,733.0","10,924.7","10,637.2","1.37M","-0.88%"
"14/02/2014","10,828.8","10,924.7","11,020.5","10,733.0","2.06M","-0.88%"
"13/02/2014","10,924.7","10,924.7","11,020.5","10,733.0","2.37M","0.00%"
"12/02/2014","10,924.7","10,637.2","10,924.7","10,637.2","3.73M","3.64%"
"11/02/2014","10,541.4","10,733.0","10,828.8","10,445.5","4.80M","-0.90%"
"10/02/2014","10,637.2","10,349.7","10,733.0","10,158.0","2.33M","3.74%"
"07/02/2014","10,253.9","10,445.5","10,541.4","10,253.9","2.88M","-1.83%"
"06/02/2014","10,445.5","10,541.4","10,637.2","10,253.9","2.06M","-1.80%"
"27/01/2014","10,637.2","10,733.0","10,828.8","10,541.4","2.34M","-0.89%"
"24/01/2014","10,733.0","10,541.4","10,828.8","10,349.7","3.19M","2.75%"
"23/01/2014","10,445.5","10,158.0","10,445.5","10,062.2","1.82M","2.83%"
"22/01/2014","10,158.0","10,253.9","10,349.7","9,966.4","2.48M","0.00%"
"21/01/2014","10,158.0","9,966.4","10,158.0","9,870.5","2.47M","1.92%"
"20/01/2014","9,966.4","9,870.5","10,253.9","9,870.5","3.37M","0.97%"
"17/01/2014","9,870.5","9,774.7","10,062.2","9,678.9","4.55M","1.98%"
"16/01/2014","9,678.9","9,774.7","9,774.7","9,583.0","3.49M","1.00%"
"15/01/2014","9,583.0","9,506.4","9,870.5","9,487.2","5.50M","1.63%"
"14/01/2014","9,429.7","9,410.6","9,563.9","9,391.4","2.89M","0.20%"
"13/01/2014","9,410.6","9,391.4","9,468.1","9,333.9","2.95M","0.82%"
"10/01/2014","9,333.9","9,295.6","9,487.2","9,295.6","2.69M","0.62%"
"09/01/2014","9,276.4","9,142.2","9,276.4","9,142.2","1.21M","1.26%"
"08/01/2014","9,161.4","9,084.7","9,199.7","9,084.7","494.63K","0.63%"
"07/01/2014","9,103.9","9,199.7","9,199.7","9,103.9","1.11M","-1.04%"
"06/01/2014","9,199.7","9,065.6","9,199.7","9,008.1","1.15M","1.48%"
"03/01/2014","9,065.6","9,065.6","9,084.7","9,008.1","630.15K","-0.21%"
"02/01/2014","9,084.7","9,123.1","9,161.4","9,046.4","791.82K","0.64%"
"31/12/2013","9,027.2","8,988.9","9,199.7","8,912.2","2.30M","0.86%"
"30/12/2013","8,950.6","9,084.7","9,084.7","8,950.6","1.40M","-0.85%"
"27/12/2013","9,027.2","9,046.4","9,084.7","9,027.2","706.48K","0.00%"
"26/12/2013","9,027.2","8,969.7","9,084.7","8,969.7","1.69M","0.64%"
"25/12/2013","8,969.7","9,008.1","9,008.1","8,969.7","1.21M","-0.21%"
"24/12/2013","8,988.9","9,027.2","9,046.4","8,988.9","838.50K","-0.64%"
"23/12/2013","9,046.4","9,008.1","9,103.9","9,008.1","507.49K","0.43%"
"20/12/2013","9,008.1","9,103.9","9,103.9","9,008.1","647.59K","-0.63%"
"19/12/2013","9,065.6","9,065.6","9,103.9","9,046.4","849.91K","0.00%"
"18/12/2013","9,065.6","9,084.7","9,084.7","9,008.1","487.57K","0.21%"
"17/12/2013","9,046.4","9,046.4","9,084.7","9,027.2","451.23K","0.00%"
"16/12/2013","9,046.4","9,046.4","9,065.6","9,008.1","407.88K","0.00%"
"13/12/2013","9,046.4","9,027.2","9,103.9","9,008.1","731.29K","0.86%"
"12/12/2013","8,969.7","8,969.7","8,969.7","8,893.1","1.27M","0.00%"
"11/12/2013","8,969.7","9,046.4","9,046.4","8,912.2","1.25M","-0.85%"
"10/12/2013","9,046.4","9,103.9","9,103.9","9,027.2","1.39M","-0.63%"
